distance,distribution,trigger,dod,instance_name
42178.71623123879,R,endogenous,0.75,p64
40653.585902524086,R,endogenous,0.75,p64
42406.31595193312,R,endogenous,0.75,p64
40190.821631427614,R,endogenous,0.75,p64
41939.514517877986,R,endogenous,0.75,p64
39066.14619664411,R,endogenous,0.75,p64
41161.70378072212,R,endogenous,0.75,p64
39575.612311474986,R,endogenous,0.75,p64
40805.457855583154,R,endogenous,0.75,p64
39909.86307212241,R,endogenous,0.75,p64
42609.4185845429,R,endogenous,0.75,p64
42807.464550328456,R,endogenous,0.75,p64
39456.24418962733,R,endogenous,0.75,p64
42095.983359067584,R,endogenous,0.75,p64
41439.13496023281,R,endogenous,0.75,p64
41433.353372827536,R,endogenous,0.75,p64
40267.02292176413,R,endogenous,0.75,p64
37847.18561010936,R,endogenous,0.75,p64
42420.64769800665,R,endogenous,0.75,p64
38150.0490061076,R,endogenous,0.75,p64
41731.219506072135,R,endogenous,0.75,p64
39182.68964795995,R,endogenous,0.75,p64
40535.361651571555,R,endogenous,0.75,p64
40053.44608116406,R,endogenous,0.75,p64
39813.402405853405,R,endogenous,0.75,p64
41083.77298226087,R,endogenous,0.75,p64
38421.686195808914,R,endogenous,0.75,p64
40044.96903016466,R,endogenous,0.75,p64
40251.05147267982,R,endogenous,0.75,p64
40732.86229004843,R,endogenous,0.75,p64
39752.332168258734,R,endogenous,0.75,p64
39588.63262710914,R,endogenous,0.75,p64
40240.25229306768,R,endogenous,0.75,p64
41399.6778718932,R,endogenous,0.75,p64
41301.05066236496,R,endogenous,0.75,p64
41553.600979316536,R,endogenous,0.75,p64
40463.22480584595,R,endogenous,0.75,p64
42090.27742757371,R,endogenous,0.75,p64
40323.61128166968,R,endogenous,0.75,p64
40481.60992110365,R,endogenous,0.75,p64
42102.42728812368,R,endogenous,0.75,p64
42752.160183123124,R,endogenous,0.75,p64
40734.77647940676,R,endogenous,0.75,p64
39939.354454416025,R,endogenous,0.75,p64
38617.205624664304,R,endogenous,0.75,p64
41927.512267024766,R,endogenous,0.75,p64
38917.59122644081,R,endogenous,0.75,p64
41446.07131586068,R,endogenous,0.75,p64
34553.19690652087,R,endogenous,0.75,p65
31849.333330181536,R,endogenous,0.75,p65
34454.624860403885,R,endogenous,0.75,p65
30712.34998440223,R,endogenous,0.75,p65
35275.786414302784,R,endogenous,0.75,p65
31878.934925841422,R,endogenous,0.75,p65
32129.492910475736,R,endogenous,0.75,p65
33476.88365739623,R,endogenous,0.75,p65
33927.80926985578,R,endogenous,0.75,p65
32465.95516913808,R,endogenous,0.75,p65
33827.587608433976,R,endogenous,0.75,p65
34875.04261053138,R,endogenous,0.75,p65
33700.63983980703,R,endogenous,0.75,p65
36119.83102848041,R,endogenous,0.75,p65
33168.26666701536,R,endogenous,0.75,p65
33735.11967715703,R,endogenous,0.75,p65
35534.31472503822,R,endogenous,0.75,p65
35053.105493014526,R,endogenous,0.75,p65
33969.87983904826,R,endogenous,0.75,p65
33107.534825580464,R,endogenous,0.75,p65
34837.22634765541,R,endogenous,0.75,p65
33264.00476753858,R,endogenous,0.75,p65
34851.35138399596,R,endogenous,0.75,p65
35883.45095919221,R,endogenous,0.75,p65
32586.283812759484,R,endogenous,0.75,p65
33428.97897524949,R,endogenous,0.75,p65
33933.84768227879,R,endogenous,0.75,p65
35082.884068851345,R,endogenous,0.75,p65
33265.443305421584,R,endogenous,0.75,p65
35243.687447951095,R,endogenous,0.75,p65
34248.647020064236,R,endogenous,0.75,p65
35914.56783238675,R,endogenous,0.75,p65
33423.742656402836,R,endogenous,0.75,p65
37644.80059951624,R,endogenous,0.75,p65
32029.574824123705,R,endogenous,0.75,p65
33214.726484317536,R,endogenous,0.75,p65
34614.40283338357,R,endogenous,0.75,p65
32993.14995198121,R,endogenous,0.75,p65
35187.2997138365,R,endogenous,0.75,p65
35069.694849967316,R,endogenous,0.75,p65
34937.60753259133,R,endogenous,0.75,p65
35061.031272486936,R,endogenous,0.75,p65
32582.38296753649,R,endogenous,0.75,p65
29835.649693275616,R,endogenous,0.75,p65
32811.62770642709,R,endogenous,0.75,p65
34389.02046230563,R,endogenous,0.75,p65
32424.285085334515,R,endogenous,0.75,p65
33219.452646501944,R,endogenous,0.75,p65
33326.463091609905,R,endogenous,0.75,p65
34772.24269944152,R,endogenous,0.75,p65
30964.32263767337,R,endogenous,0.75,p65
33145.97227923581,R,endogenous,0.75,p65
35340.184461524266,R,endogenous,0.75,p65
34636.19447109686,R,endogenous,0.75,p65
35357.91656325606,R,endogenous,0.75,p65
34527.02236844754,R,endogenous,0.75,p65
33766.89392229904,R,endogenous,0.75,p65
33726.497893565014,R,endogenous,0.75,p65
33600.56033632731,R,endogenous,0.75,p65
31380.488476906045,R,endogenous,0.75,p65
33100.195994015434,R,endogenous,0.75,p65
34054.09366162294,R,endogenous,0.75,p65
33202.17712695593,R,endogenous,0.75,p65
35229.49810103373,R,endogenous,0.75,p65
31474.571237537428,R,endogenous,0.75,p65
32864.967864873484,R,endogenous,0.75,p65
34795.779635686835,R,endogenous,0.75,p65
32598.668477138966,R,endogenous,0.75,p65
31788.957842052587,R,endogenous,0.75,p65
32474.829941229447,R,endogenous,0.75,p65
32421.495908125096,R,endogenous,0.75,p65
33761.764458365185,R,endogenous,0.75,p65
33153.631150823785,R,endogenous,0.75,p65
32142.6716570493,R,endogenous,0.75,p65
34052.15404938016,R,endogenous,0.75,p65
33996.763175584594,R,endogenous,0.75,p65
32180.02533559603,R,endogenous,0.75,p65
32695.14462254849,R,endogenous,0.75,p65
32494.664086817524,R,endogenous,0.75,p65
33956.81337996266,R,endogenous,0.75,p65
32582.553283892183,R,endogenous,0.75,p65
33212.047059690296,R,endogenous,0.75,p65
36051.18476382294,R,endogenous,0.75,p65
32199.758521732867,R,endogenous,0.75,p65
34221.8442795422,R,endogenous,0.75,p65
30779.793933907036,R,endogenous,0.75,p65
32682.726618464454,R,endogenous,0.75,p65
33626.373779129986,R,endogenous,0.75,p65
36342.5590162398,R,endogenous,0.75,p65
34237.75563469227,R,endogenous,0.75,p65
34228.470756214905,R,endogenous,0.75,p65
33968.098684751836,R,endogenous,0.75,p65
33000.13985757774,R,endogenous,0.75,p65
33067.170136821085,R,endogenous,0.75,p65
32307.54106700397,R,endogenous,0.75,p65
35207.158114213766,R,endogenous,0.75,p65
31863.976783621034,R,endogenous,0.75,p65
33327.61189144517,R,endogenous,0.75,p65
35243.05817813957,R,endogenous,0.75,p65
33191.820149420404,R,endogenous,0.75,p65
35787.411335132914,R,endogenous,0.75,p65
33379.80397317477,R,endogenous,0.75,p65
32788.191860698214,R,endogenous,0.75,p65
32638.814172175153,R,endogenous,0.75,p65
31891.305576954437,R,endogenous,0.75,p65
32603.56264334516,R,endogenous,0.75,p65
33674.969145464056,R,endogenous,0.75,p65
33440.825518964266,R,endogenous,0.75,p65
32879.441769277575,R,endogenous,0.75,p65
30364.255060702588,R,endogenous,0.75,p65
32185.209636203388,R,endogenous,0.75,p65
34407.54757415563,R,endogenous,0.75,p65
32546.178419877884,R,endogenous,0.75,p65
31098.12936757192,R,endogenous,0.75,p65
31470.090598395152,R,endogenous,0.75,p65
34391.89317714334,R,endogenous,0.75,p65
31782.720783429013,R,endogenous,0.75,p65
37173.29348450005,R,endogenous,0.75,p65
35053.84905864222,R,endogenous,0.75,p65
31006.46332434997,R,endogenous,0.75,p65
39828.392994667585,R,endogenous,0.75,p66
39122.617182225855,R,endogenous,0.75,p66
38532.18766030645,R,endogenous,0.75,p66
39683.34394284801,R,endogenous,0.75,p66
38548.466946900815,R,endogenous,0.75,p66
38974.036341865154,R,endogenous,0.75,p66
39259.00121915776,R,endogenous,0.75,p66
39149.91694599266,R,endogenous,0.75,p66
37932.94508643227,R,endogenous,0.75,p66
40048.73878227549,R,endogenous,0.75,p66
38399.73878945722,R,endogenous,0.75,p66
40210.35790629748,R,endogenous,0.75,p66
38489.745912666716,R,endogenous,0.75,p66
40226.86999681773,R,endogenous,0.75,p66
38087.94730524965,R,endogenous,0.75,p66
38229.905562119035,R,endogenous,0.75,p66
39536.134102701784,R,endogenous,0.75,p66
38733.83703060708,R,endogenous,0.75,p66
39532.618577962254,R,endogenous,0.75,p66
38749.620261166536,R,endogenous,0.75,p66
38617.055760561794,R,endogenous,0.75,p66
39108.9932732531,R,endogenous,0.75,p66
38669.924980970485,R,endogenous,0.75,p66
38937.70068475194,R,endogenous,0.75,p66
37097.04758660303,R,endogenous,0.75,p66
39144.4521959474,R,endogenous,0.75,p66
39333.641236638265,R,endogenous,0.75,p66
39107.967231926545,R,endogenous,0.75,p66
37097.342288016946,R,endogenous,0.75,p66
37310.704013595314,R,endogenous,0.75,p66
37721.118062855036,R,endogenous,0.75,p66
40299.319408949836,R,endogenous,0.75,p66
38990.6559521918,R,endogenous,0.75,p66
38705.527358043655,R,endogenous,0.75,p66
39378.19973884101,R,endogenous,0.75,p66
40587.95297775435,R,endogenous,0.75,p66
39271.34566349183,R,endogenous,0.75,p66
39179.54878073589,R,endogenous,0.75,p66
39540.58758617127,R,endogenous,0.75,p66
37172.74184416854,R,endogenous,0.75,p66
40189.83206773288,R,endogenous,0.75,p66
38724.509064635415,R,endogenous,0.75,p66
39303.622438752886,R,endogenous,0.75,p66
41204.21143796002,R,endogenous,0.75,p66
38766.89703451851,R,endogenous,0.75,p66
38752.1754225982,R,endogenous,0.75,p66
39887.72784566315,R,endogenous,0.75,p66
37368.85861079877,R,endogenous,0.75,p66
39860.73783083331,R,endogenous,0.75,p66
39810.34988594707,R,endogenous,0.75,p66
40864.360207687256,R,endogenous,0.75,p66
40231.89058755302,R,endogenous,0.75,p66
35530.00396056162,R,endogenous,0.75,p66
41393.13392447706,R,endogenous,0.75,p66
39259.14538653955,R,endogenous,0.75,p66
41147.90585207263,R,endogenous,0.75,p66
39330.81394171991,R,endogenous,0.75,p66
38537.56199104506,R,endogenous,0.75,p66
40254.415079901424,R,endogenous,0.75,p66
39402.43528993072,R,endogenous,0.75,p66
37570.66796240945,R,endogenous,0.75,p66
40738.78596665898,R,endogenous,0.75,p66
38322.5037629558,R,endogenous,0.75,p66
38085.38852991363,R,endogenous,0.75,p66
38443.02182425132,R,endogenous,0.75,p66
38310.268946293014,R,endogenous,0.75,p66
41158.95509334919,R,endogenous,0.75,p66
37624.61021817,R,endogenous,0.75,p66
39831.48539625337,R,endogenous,0.75,p66
37913.836101801404,R,endogenous,0.75,p66
37867.64046279984,R,endogenous,0.75,p66
38806.34120484892,R,endogenous,0.75,p66
36012.16665895649,R,endogenous,0.75,p66
38553.328448820226,R,endogenous,0.75,p66
37956.59691975476,R,endogenous,0.75,p66
41356.04994114473,R,endogenous,0.75,p66
40136.045086203856,R,endogenous,0.75,p66
36723.07995516598,R,endogenous,0.75,p66
37850.75290319181,R,endogenous,0.75,p66
38488.31368699384,R,endogenous,0.75,p66
40503.59261361137,R,endogenous,0.75,p66
39615.155902505714,R,endogenous,0.75,p66
37707.462362964965,R,endogenous,0.75,p66
38082.43231261515,R,endogenous,0.75,p66
37619.61369868459,R,endogenous,0.75,p66
39709.74195825899,R,endogenous,0.75,p66
40846.67801272618,R,endogenous,0.75,p66
40506.774537395664,R,endogenous,0.75,p66
36783.1346043124,R,endogenous,0.75,p66
41798.22200096371,R,endogenous,0.75,p66
39580.39392037766,R,endogenous,0.75,p66
35896.712462101495,R,endogenous,0.75,p66
38595.0356700174,R,endogenous,0.75,p66
38533.65059797288,R,endogenous,0.75,p66
41958.31855272895,R,endogenous,0.75,p66
38641.65365187612,R,endogenous,0.75,p66
37682.289784661785,R,endogenous,0.75,p66
38689.963368700766,R,endogenous,0.75,p66
39496.191748499856,R,endogenous,0.75,p66
37627.75525485027,R,endogenous,0.75,p66
38253.98717557627,R,endogenous,0.75,p66
39639.00629881372,R,endogenous,0.75,p66
40494.1327892088,R,endogenous,0.75,p66
40076.78281718617,R,endogenous,0.75,p66
38938.65754118053,R,endogenous,0.75,p66
37183.031366771465,R,endogenous,0.75,p66
37558.55969488873,R,endogenous,0.75,p66
39433.2432143903,R,endogenous,0.75,p66
37714.41638222568,R,endogenous,0.75,p66
39598.93180583875,R,endogenous,0.75,p66
39952.29051139183,R,endogenous,0.75,p66
39019.39365518214,R,endogenous,0.75,p66
40326.73663455786,R,endogenous,0.75,p66
39645.585344387255,R,endogenous,0.75,p66
40212.11444614339,R,endogenous,0.75,p66
38618.25216758312,R,endogenous,0.75,p66
39783.29800973997,R,endogenous,0.75,p66
37931.622819725686,R,endogenous,0.75,p66
40336.7686171204,R,endogenous,0.75,p66
38834.972857966204,R,endogenous,0.75,p66
53720.49229825881,R,endogenous,0.75,p67
49457.55567060111,R,endogenous,0.75,p67
50749.112327966985,R,endogenous,0.75,p67
50698.737891462966,R,endogenous,0.75,p67
50302.03538161831,R,endogenous,0.75,p67
50585.24642154706,R,endogenous,0.75,p67
50741.694710029675,R,endogenous,0.75,p67
52729.38166934958,R,endogenous,0.75,p67
55664.131226390076,R,endogenous,0.75,p67
50506.156578436836,R,endogenous,0.75,p67
49341.34617246824,R,endogenous,0.75,p67
51141.36992917576,R,endogenous,0.75,p67
50292.500126655126,R,endogenous,0.75,p67
50252.37740948195,R,endogenous,0.75,p67
49098.76370538954,R,endogenous,0.75,p67
52180.65060371861,R,endogenous,0.75,p67
49527.755453263926,R,endogenous,0.75,p67
53103.59196135468,R,endogenous,0.75,p67
51300.24218039479,R,endogenous,0.75,p67
52422.20761866052,R,endogenous,0.75,p67
55008.16934802347,R,endogenous,0.75,p67
52980.17409474477,R,endogenous,0.75,p67
50855.2097804817,R,endogenous,0.75,p67
51234.88937197188,R,endogenous,0.75,p67
51374.425994831116,R,endogenous,0.75,p67
49963.32848428512,R,endogenous,0.75,p67
51109.15748788829,R,endogenous,0.75,p67
49704.89532596233,R,endogenous,0.75,p67
55739.36271772874,R,endogenous,0.75,p67
50584.60538903278,R,endogenous,0.75,p67
47968.349518835785,R,endogenous,0.75,p67
51206.399782881344,R,endogenous,0.75,p67
52720.615170723875,R,endogenous,0.75,p67
51828.68921356762,R,endogenous,0.75,p67
47071.395687168835,R,endogenous,0.75,p67
52463.262425401495,R,endogenous,0.75,p67
48911.21295014271,R,endogenous,0.75,p67
49827.54297902847,R,endogenous,0.75,p67
51700.326893539124,R,endogenous,0.75,p67
52069.13425837133,R,endogenous,0.75,p67
48552.25639330981,R,endogenous,0.75,p67
51228.66409766721,R,endogenous,0.75,p67
50416.99001604142,R,endogenous,0.75,p67
49953.77351074536,R,endogenous,0.75,p67
50648.21909570812,R,endogenous,0.75,p67
52101.18590040916,R,endogenous,0.75,p67
52634.137795037626,R,endogenous,0.75,p67
52194.90771493994,R,endogenous,0.75,p67
50106.15600198292,R,endogenous,0.75,p67
52924.96914632501,R,endogenous,0.75,p67
49914.46755410166,R,endogenous,0.75,p67
52032.280260254316,R,endogenous,0.75,p67
52420.39531034408,R,endogenous,0.75,p67
52403.73219258454,R,endogenous,0.75,p67
51746.170772183046,R,endogenous,0.75,p67
51171.853918034656,R,endogenous,0.75,p67
50830.99542319741,R,endogenous,0.75,p67
54555.617405613164,R,endogenous,0.75,p67
51419.631609158714,R,endogenous,0.75,p67
53174.90507963485,R,endogenous,0.75,p67
49308.57314140824,R,endogenous,0.75,p67
52281.95631412512,R,endogenous,0.75,p67
55742.4471880178,R,endogenous,0.75,p67
50515.47471180265,R,endogenous,0.75,p67
55648.70884567514,R,endogenous,0.75,p67
53826.62911090138,R,endogenous,0.75,p67
53019.765710551124,R,endogenous,0.75,p67
51481.34754509359,R,endogenous,0.75,p67
49893.338153721765,R,endogenous,0.75,p67
52113.33493539545,R,endogenous,0.75,p67
47048.78348711941,R,endogenous,0.75,p67
52939.097444900515,R,endogenous,0.75,p67
53135.53959676116,R,endogenous,0.75,p67
52151.93442870715,R,endogenous,0.75,p67
49461.78337723345,R,endogenous,0.75,p67
50086.902472606016,R,endogenous,0.75,p67
49609.432862799316,R,endogenous,0.75,p67
49321.218084688655,R,endogenous,0.75,p67
50904.875647656496,R,endogenous,0.75,p67
53635.66152213037,R,endogenous,0.75,p67
50739.6983692141,R,endogenous,0.75,p67
51911.95620274898,R,endogenous,0.75,p67
53992.42987929009,R,endogenous,0.75,p67
51106.06580927938,R,endogenous,0.75,p67
47063.044834337285,R,endogenous,0.75,p67
49820.089097827775,R,endogenous,0.75,p67
56174.863202693115,R,endogenous,0.75,p67
53003.367055460934,R,endogenous,0.75,p67
47455.12331644184,R,endogenous,0.75,p67
53812.74956599903,R,endogenous,0.75,p67
53097.45595502666,R,endogenous,0.75,p67
50948.861082953845,R,endogenous,0.75,p67
51882.78218677334,R,endogenous,0.75,p67
50854.38172068037,R,endogenous,0.75,p67
49068.17217858541,R,endogenous,0.75,p67
49720.40075616032,R,endogenous,0.75,p67
49043.547283362364,R,endogenous,0.75,p67
51287.01267801417,R,endogenous,0.75,p67
53119.795580753664,R,endogenous,0.75,p67
50860.11028211577,R,endogenous,0.75,p67
51494.8479172673,R,endogenous,0.75,p67
49808.987709804016,R,endogenous,0.75,p67
49761.739310163495,R,endogenous,0.75,p67
49913.58065748418,R,endogenous,0.75,p67
52237.28761045312,R,endogenous,0.75,p67
53787.22772283049,R,endogenous,0.75,p67
47921.60842254556,R,endogenous,0.75,p67
50100.175719909916,R,endogenous,0.75,p67
52068.337762877665,R,endogenous,0.75,p67
51776.16321977084,R,endogenous,0.75,p67
51813.73859873637,R,endogenous,0.75,p67
49858.118779268974,R,endogenous,0.75,p67
53627.43643458199,R,endogenous,0.75,p67
51599.109350770115,R,endogenous,0.75,p67
49673.888947770094,R,endogenous,0.75,p67
48976.539916750065,R,endogenous,0.75,p67
50877.253324368234,R,endogenous,0.75,p67
52487.610902103625,R,endogenous,0.75,p67
53592.47414694334,R,endogenous,0.75,p67
49702.11843510539,R,endogenous,0.75,p67
47258.08464419613,R,endogenous,0.75,p68
47764.14973903384,R,endogenous,0.75,p68
49619.00303811866,R,endogenous,0.75,p68
46420.42850109967,R,endogenous,0.75,p68
45577.130232867414,R,endogenous,0.75,p68
51807.787638177404,R,endogenous,0.75,p68
47380.128091083585,R,endogenous,0.75,p68
47292.45613920848,R,endogenous,0.75,p68
48336.75382119631,R,endogenous,0.75,p68
48194.714954181414,R,endogenous,0.75,p68
51561.08282527562,R,endogenous,0.75,p68
49338.80247865332,R,endogenous,0.75,p68
51664.44528621543,R,endogenous,0.75,p68
47092.44476007568,R,endogenous,0.75,p68
45235.627524272655,R,endogenous,0.75,p68
47123.941428077014,R,endogenous,0.75,p68
48680.72494329421,R,endogenous,0.75,p68
46360.600000223836,R,endogenous,0.75,p68
47106.95363077892,R,endogenous,0.75,p68
50681.60425159864,R,endogenous,0.75,p68
49279.77806994818,R,endogenous,0.75,p68
46938.19496862101,R,endogenous,0.75,p68
49552.87607273637,R,endogenous,0.75,p68
47465.68837033312,R,endogenous,0.75,p68
49921.05397828236,R,endogenous,0.75,p68
53315.72272281762,R,endogenous,0.75,p68
52498.82933449626,R,endogenous,0.75,p68
46348.622434035526,R,endogenous,0.75,p68
51428.37757957731,R,endogenous,0.75,p68
52959.369510695535,R,endogenous,0.75,p68
48894.534849062366,R,endogenous,0.75,p68
50218.06984518545,R,endogenous,0.75,p68
48643.03733372255,R,endogenous,0.75,p68
49636.0543847304,R,endogenous,0.75,p68
49693.99754457673,R,endogenous,0.75,p68
48098.406267059065,R,endogenous,0.75,p68
46154.83413128735,R,endogenous,0.75,p68
48375.96604072504,R,endogenous,0.75,p68
47481.01305232325,R,endogenous,0.75,p68
48197.91751702772,R,endogenous,0.75,p68
47911.07456470157,R,endogenous,0.75,p68
49916.689321187594,R,endogenous,0.75,p68
50737.01908822169,R,endogenous,0.75,p68
48673.195590009294,R,endogenous,0.75,p68
48487.57584834111,R,endogenous,0.75,p68
51326.71774319138,R,endogenous,0.75,p68
45873.696597933085,R,endogenous,0.75,p68
47799.831654902635,R,endogenous,0.75,p68
49130.1995686522,R,endogenous,0.75,p68
47568.70008056829,R,endogenous,0.75,p68
47521.47412331662,R,endogenous,0.75,p68
45905.03345811164,R,endogenous,0.75,p68
48191.62815825006,R,endogenous,0.75,p68
47752.04600751875,R,endogenous,0.75,p68
46278.52930430781,R,endogenous,0.75,p68
49491.969252118965,R,endogenous,0.75,p68
47171.053386011794,R,endogenous,0.75,p68
52171.759990410705,R,endogenous,0.75,p68
51781.08408813165,R,endogenous,0.75,p68
48975.855902407435,R,endogenous,0.75,p68
49118.648528127735,R,endogenous,0.75,p68
49548.728056840344,R,endogenous,0.75,p68
49610.198836772586,R,endogenous,0.75,p68
49500.41898912359,R,endogenous,0.75,p68
47199.161567204275,R,endogenous,0.75,p68
47880.16427022656,R,endogenous,0.75,p68
48647.80331725479,R,endogenous,0.75,p68
47283.023208761,R,endogenous,0.75,p68
48445.120968881056,R,endogenous,0.75,p68
47585.24163010175,R,endogenous,0.75,p68
47125.909221122354,R,endogenous,0.75,p68
50027.43183191536,R,endogenous,0.75,p68
46111.819899729424,R,endogenous,0.75,p68
51249.92337215111,R,endogenous,0.75,p68
48336.163803365685,R,endogenous,0.75,p68
46926.955666663074,R,endogenous,0.75,p68
49940.90292701919,R,endogenous,0.75,p68
50492.82780617332,R,endogenous,0.75,p68
48665.564085001715,R,endogenous,0.75,p68
50764.58159804805,R,endogenous,0.75,p68
52080.78143387869,R,endogenous,0.75,p68
51551.4193468344,R,endogenous,0.75,p68
